Unnamed: 0,FirstName,LastName,StartDate,ExitDate,PositionTitle,Supervisor,ADEmail,Faculty,EmployeeStatus,EmployeeType,TerminationType,DOB,JobFunction,GenderCode,Current Employee Rating,Employee ID,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,StaffType,EmploymentDuration_months,TerminationYear,TerminationMonth,TerminationYearMonth,TenureGroup,EmploymentStatus,StatusValidated,TerminationCategory,VoluntaryTermination,InvoluntaryTermination,ActiveStaff,RetirementCategory,TerminatedStaff,RetainedOver2Years,Total_Survey_Score,PerformanceGroup,EngagementGroup,SatisfactionGroup,Work-Life_BalanceGroup,Total_Survey_Group,Age,JobFunction_LE,PositionTitle_LE,TenureGroup_,Predicted_Terminated,Probability_Terminated
1408,Jeanette,Tippett,2019-06-07,2019-08-15,Senior Research Officer,David Stephens,jeanette.tippett@bilearner.com,Faculty of Engineering,Active,Part-Time,Involuntary,1955-02-25,RTS-Senior Research Officer,Female,3,1392,2022-09-19,4,4,3,Professional,2.3,2019.0,8.0,2019-08,<1yr,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,3.6666666666666665,Medium,High,High,Medium,Medium,70,60,36,1,1,0.9998048
1409,Jefferson,White,2019-04-17,2021-12-02,Research Fellow,Connie Blackburn,jefferson.white@bilearner.com,Faculty of Engineering,Active,Contract,Resignation,1964-08-27,Research Fellow,Female,3,3796,2023-06-28,1,5,2,Academic,32.0,2021.0,12.0,2021-12,1-3yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,2.6666666666666665,Medium,Low,High,Low,Low,60,66,25,2,0,0.32437822
1410,Jeffery,Gamble,2019-02-27,,Research Officer,Nicole Morales,jeffery.gamble@bilearner.com,Faculty of Medicine,Active,Full-Time,Unk,1941-12-16,RTS-Research Officer,Female,3,3926,2023-07-15,4,1,4,Professional,75.7,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.0,Medium,High,Low,High,Medium,83,54,26,4,0,0.00027825186
1411,Jeffery,Hogan,2019-06-22,2019-08-26,Professor,Mark Willis,jeffery.hogan@bilearner.com,Faculty of Medicine,Active,Full-Time,Retirement,1985-06-30,Professor,Female,3,1342,2022-12-20,3,2,2,Academic,2.1666666666666665,2019.0,8.0,2019-08,<1yr,Terminated,Terminated,Retirement,0,0,0,1,1,0,2.333333333333333,Medium,Medium,Low,Low,Low,39,45,20,1,1,0.99935335
1412,Jene'ya,Darson,2021-04-14,,Research Officer,Robert Joseph,jene'ya.darson@bilearner.com,Faculty of Medicine,Active,Part-Time,Unk,1968-12-29,RTS-Research Officer,Female,3,1974,2023-01-17,4,1,3,Professional,49.8,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,2.6666666666666665,Medium,High,Low,Medium,Low,56,54,26,3,0,0.009391956
1413,Jenna,Casey,2021-01-08,,Manager,Misty Brown,jenna.casey@bilearner.com,Faculty of Arts,Active,Full-Time,Unk,1969-08-07,MC-Manager,Female,3,1840,2022-08-24,5,1,4,Professional,53.0,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,3.333333333333333,Medium,High,Low,High,Medium,55,41,18,3,0,0.003079109
1414,Jenna,Cochran,2020-08-20,,Officer,Angel Rhodes,jenna.cochran@bilearner.com,Faculty of Arts,Active,Part-Time,Unk,1998-09-11,Student Services-Officer,Female,5,2121,2023-01-29,4,1,3,Professional,57.7,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,2.6666666666666665,High,High,Low,Medium,Low,26,75,19,3,0,0.002960079
1415,Jenna,Dietrich,2022-09-22,2023-01-28,Professor,Mrs. Stephanie Forbes,jenna.dietrich@bilearner.com,Faculty of Engineering,Active,Full-Time,Voluntary,1963-07-28,Professor,Female,2,2577,2022-09-18,5,2,4,Academic,4.266666666666667,2023.0,1.0,2023-01,<1yr,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,3.6666666666666665,Low,High,Low,High,Medium,61,45,20,1,1,0.9998443
1416,Jenna,Maddox,2019-03-25,2021-09-13,Officer,Hector Singleton,jenna.maddox@bilearner.com,Faculty of Medicine,Active,Part-Time,Retirement,1956-03-31,Administration-Officer,Female,3,3897,2023-02-28,5,4,3,Professional,30.1,2021.0,9.0,2021-09,1-3yrs,Terminated,Terminated,Retirement,0,0,0,1,1,0,4.0,Medium,High,High,Medium,High,69,5,19,2,1,0.9216679
1417,Jennifer,Cloninger,2022-10-25,,Technical Officer,Gloria Yang,jennifer.cloninger@bilearner.com,Faculty of Engineering,Active,Part-Time,Unk,1982-11-10,RTS-Technical Officer,Female,3,1406,2023-05-15,4,1,5,Professional,31.166666666666668,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,3.333333333333333,Medium,High,Low,High,Medium,42,64,44,2,0,0.30926076
1418,Jennifer,Medeiros,2020-03-09,2021-10-17,Professor (Research),Brittany Martin,jennifer.medeiros@bilearner.com,Faculty of Medicine,Active,Contract,Involuntary,1983-10-26,Professor (Research),Female,4,3573,2022-12-31,4,1,1,Academic,19.566666666666663,2021.0,10.0,2021-10,1-3yrs,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,2.0,High,High,Low,Low,Low,41,46,21,2,1,0.99909806
1419,Jennifer,Salazar,2022-06-29,,Assistant Lecturer,Jeremy Thomas,jennifer.salazar@bilearner.com,Faculty of Medicine,Active,Full-Time,Unk,1977-10-16,Assistant Lecturer,Female,3,1258,2023-04-16,3,5,4,Academic,35.1,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,4.0,Medium,Medium,High,High,High,47,8,5,2,0,0.04889079
1420,Jennifer,Zamora,2022-06-14,,Assistant Lecturer,Jim Lee,jennifer.zamora@bilearner.com,Faculty of Medicine,Active,Part-Time,Unk,1960-09-23,Assistant Lecturer,Female,2,2284,2022-10-11,1,4,4,Academic,35.6,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,3.0,Low,Low,High,High,Medium,64,8,5,2,0,0.0045561465
1421,Jensen,Mccullough,2020-02-02,2022-03-06,Senior Officer,Eric Miller,jensen.mccullough@bilearner.com,Faculty of Engineering,Active,Full-Time,Voluntary,1992-04-13,RTS-Senior Officer,Female,4,2447,2023-02-01,5,3,4,Professional,25.433333333333334,2022.0,3.0,2022-03,1-3yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,4.0,High,High,Medium,High,High,33,59,34,2,1,0.95586693
1422,Jeramiah,Chandler,2019-01-28,2020-12-14,Lecturer,Dr. Anna Hayes DVM,jeramiah.chandler@bilearner.com,Faculty of Medicine,Voluntarily Terminated,Part-Time,Voluntary,1956-12-14,Lecturer,Female,2,3118,2022-10-25,3,2,3,Academic,22.866666666666667,2020.0,12.0,2020-12,1-3yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,2.6666666666666665,Low,Medium,Low,Medium,Low,68,37,16,2,1,0.8762637
1423,Jeramiah,Foster,2023-06-18,2023-07-24,Associate Professor (Research),Kimberly Wolf,jeramiah.foster@bilearner.com,Faculty of Arts,Active,Contract,Resignation,1977-04-20,Associate Professor (Research),Female,3,3929,2022-10-28,2,5,2,Academic,1.2,2023.0,7.0,2023-07,<1yr,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,3.0,Medium,Low,High,Low,Medium,48,10,7,1,1,0.9998902
1424,Jeramiah,Schwartz,2019-09-04,,Professor,Christina Hayden,jeramiah.schwartz@bilearner.com,Faculty of Engineering,Active,Contract,Unk,1979-11-13,Professor,Female,3,1807,2023-02-03,1,4,4,Academic,69.4,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.0,Medium,Low,High,High,Medium,45,45,20,4,0,0.00027119106
1425,Jeremiah,Semizoglou,2021-12-18,,Associate Professor,Jonathan Knight,jeremiah.semizoglou@bilearner.com,Faculty of Arts,Active,Contract,Unk,1981-04-03,Associate Professor,Male,3,3821,2022-12-05,5,4,4,Academic,41.53333333333333,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,4.333333333333333,Medium,High,High,High,High,44,9,6,3,0,0.037887838
1426,Jeremy,Meyer,2019-10-14,,Professor,Chad Jones,jeremy.meyer@bilearner.com,Faculty of Arts,Active,Full-Time,Unk,1991-01-19,Professor,Female,3,3651,2022-10-25,1,4,1,Academic,68.06666666666666,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,2.0,Medium,Low,High,Low,Low,34,45,20,4,0,0.0001507924
1427,Jerimiah,Harmon,2022-09-08,2022-10-16,Research Officer,Eric King,jerimiah.harmon@bilearner.com,Faculty of Engineering,Future Start,Full-Time,Retirement,1946-08-09,RTS-Research Officer,Female,1,3480,2023-07-25,1,5,3,Professional,1.2666666666666666,2022.0,10.0,2022-10,<1yr,Terminated,Terminated,Retirement,0,0,0,1,1,0,3.0,Low,Low,High,Medium,Medium,78,54,26,1,1,0.9999368
1428,Jerimiah,Jackson,2018-09-06,,Professor,Sheri Pearson,jerimiah.jackson@bilearner.com,Faculty of Medicine,Active,Contract,Unk,1990-12-08,Professor,Female,3,1250,2023-04-26,4,5,1,Academic,81.5,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.333333333333333,Medium,High,High,Low,Medium,34,45,20,4,0,8.002655e-05
1429,Jerimiah,Mendez,2018-09-20,,Research Fellow,Lacey Andrews,jerimiah.mendez@bilearner.com,Faculty of Arts,Active,Contract,Unk,1957-05-08,Research Fellow,Female,3,1545,2022-08-21,2,4,2,Academic,81.03333333333333,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,2.6666666666666665,Medium,Low,High,Low,Low,68,66,25,4,0,0.000617821
1430,Jerome,Fischer,2023-04-29,2023-07-07,Research Fellow,Jason Kelly,jerome.fischer@bilearner.com,Faculty of Medicine,Active,Contract,Voluntary,1980-02-13,Research Fellow,Male,3,1925,2023-04-21,1,5,3,Academic,2.3,2023.0,7.0,2023-07,<1yr,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,3.0,Medium,Low,High,Medium,Medium,45,66,25,1,1,0.999824
1431,Jerome,Howard,2023-07-18,,Senior Officer,Stephen Knight,jerome.howard@bilearner.com,Faculty of Arts,Active,Contract,Unk,1985-07-17,Teaching Support-Senior Officer,Female,3,2096,2023-05-28,3,4,4,Professional,22.3,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,0,3.6666666666666665,Medium,Medium,High,High,Medium,39,81,34,2,0,0.031721685
1432,Jessica,Bunbury,2020-01-17,2023-02-28,Research Fellow,Keith Adams,jessica.bunbury@bilearner.com,Faculty of Medicine,Voluntarily Terminated,Contract,Voluntary,1987-01-02,Research Fellow,Female,4,2573,2023-04-24,1,4,3,Academic,37.93333333333333,2023.0,2.0,2023-02,3-5yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,2.6666666666666665,High,Low,High,Medium,Low,38,66,25,3,1,0.8115191
1433,Jessie,Church,2021-09-19,2022-09-14,Senior Research Officer,Glenda Williams,jessie.church@bilearner.com,Faculty of Medicine,Active,Contract,Involuntary,1982-05-21,RTS-Senior Research Officer,Female,3,1827,2022-09-25,1,3,5,Professional,12.0,2022.0,9.0,2022-09,<1yr,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,3.0,Medium,Low,Medium,High,Medium,43,60,36,1,1,0.999851
1434,Jessie,Smith,2020-05-09,2021-09-14,Lecturer,Samantha Roberts,jessie.smith@bilearner.com,Faculty of Engineering,Future Start,Part-Time,Retirement,1945-11-16,Lecturer,Female,3,3780,2023-05-21,2,3,2,Academic,16.433333333333334,2021.0,9.0,2021-09,1-3yrs,Terminated,Terminated,Retirement,0,0,0,1,1,0,2.333333333333333,Medium,Low,Medium,Low,Low,79,37,16,2,1,0.9998667
1435,Jesus,Hendricks,2018-10-13,,Manager,Brandon Walsh,jesus.hendricks@bilearner.com,Faculty of Engineering,Active,Full-Time,Unk,1984-11-02,Student Services-Manager,Female,2,2341,2022-10-14,1,5,2,Professional,80.26666666666667,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,2.6666666666666665,Low,Low,High,Low,Low,40,74,18,4,0,0.00023579632
1436,Jett,Kent,2019-07-30,2022-11-09,Research Fellow,William Thompson,jett.kent@bilearner.com,Faculty of Arts,Voluntarily Terminated,Part-Time,Retirement,1964-02-11,Research Fellow,Female,3,1942,2022-11-08,2,4,2,Academic,39.93333333333333,2022.0,11.0,2022-11,3-5yrs,Terminated,Terminated,Retirement,0,0,0,1,1,0,2.6666666666666665,Medium,Low,High,Low,Low,61,66,25,3,1,0.9103601
1437,Jett,York,2020-09-03,,Assistant Lecturer,Nancy Newman,jett.york@bilearner.com,Faculty of Arts,Active,Full-Time,Unk,1979-06-18,Assistant Lecturer,Female,4,2845,2022-11-14,3,4,2,Academic,57.23333333333333,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,3.0,High,Medium,High,Low,Medium,45,8,5,3,0,0.0638836
1438,Jewel,Bryant,2018-09-28,2019-01-26,Research Fellow,James Rhodes,jewel.bryant@bilearner.com,Faculty of Medicine,Active,Contract,Voluntary,1994-11-07,Research Fellow,Female,4,2249,2023-05-29,3,5,5,Academic,4.0,2019.0,1.0,2019-01,<1yr,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,4.333333333333333,High,Medium,High,High,High,30,66,25,1,1,0.99990296
1439,Joanna,Arias,2019-08-13,,Manager,Edwin Serrano,joanna.arias@bilearner.com,Faculty of Medicine,Active,Contract,Unk,1970-03-23,RTS-Manager,Female,3,1490,2023-03-06,2,3,4,Professional,70.13333333333334,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.0,Medium,Low,Medium,High,Medium,55,50,18,4,0,0.002276854
1440,Joanna,Bradley,2020-07-03,2023-07-02,Research Fellow,Eric Houston,joanna.bradley@bilearner.com,Faculty of Arts,Active,Full-Time,Voluntary,1961-04-23,Research Fellow,Male,4,2966,2023-03-06,5,2,5,Academic,36.46666666666667,2023.0,7.0,2023-07,3-5yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,4.0,High,High,Low,High,High,64,66,25,3,1,0.85008144
1441,Joanna,Burnett,2021-04-07,2022-05-01,Associate Professor,Malik Smith,joanna.burnett@bilearner.com,Faculty of Arts,Active,Part-Time,Resignation,2000-04-11,Associate Professor,Female,3,1079,2022-10-08,2,2,1,Academic,12.966666666666669,2022.0,5.0,2022-05,1-3yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,1.6666666666666667,Medium,Low,Low,Low,Low,25,9,6,2,1,0.9986498
1442,Joanna,Murphy,2020-06-14,2021-05-29,Technical Officer,Michael Ramos,joanna.murphy@bilearner.com,Faculty of Medicine,Active,Part-Time,Voluntary,1962-12-21,RTS-Technical Officer,Male,3,1027,2023-04-05,2,3,5,Professional,11.633333333333333,2021.0,5.0,2021-05,<1yr,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,3.333333333333333,Medium,Low,Medium,High,Medium,62,64,44,1,1,0.99985266
1443,Joanne,Handschiegl,2022-06-01,,Lecturer,Wanda Ross DDS,joanne.handschiegl@bilearner.com,Faculty of Medicine,Active,Contract,Unk,1954-02-18,Lecturer,Female,4,3560,2023-01-09,2,4,5,Academic,36.03333333333333,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,3.6666666666666665,High,Low,High,High,Medium,71,37,16,3,0,0.2200185
1444,Joaquin,Cuevas,2022-04-12,2022-09-02,Technical Officer,Elizabeth Garrison,joaquin.cuevas@bilearner.com,Faculty of Medicine,Active,Part-Time,Involuntary,1997-04-14,IT-Technical Officer,Male,4,2690,2022-10-29,1,3,2,Professional,4.766666666666667,2022.0,9.0,2022-09,<1yr,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,2.0,High,Low,Medium,Low,Low,28,36,44,1,1,0.9999434
1445,Joaquin,Hahn,2019-11-26,2021-03-19,Research Fellow,Keith Fleming,joaquin.hahn@bilearner.com,Faculty of Medicine,Active,Full-Time,Involuntary,1977-06-30,Research Fellow,Female,3,1659,2023-07-11,4,5,5,Academic,15.966666666666669,2021.0,3.0,2021-03,1-3yrs,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,4.666666666666667,Medium,High,High,High,High,47,66,25,2,1,0.9986778
1446,Jocelyn,Bradford,2019-02-26,,Senior Teaching Fellow,Melissa Decker,jocelyn.bradford@bilearner.com,Faculty of Arts,Active,Contract,Unk,1949-04-16,Senior Teaching Fellow,Female,4,3521,2022-09-19,1,3,3,Academic,75.73333333333333,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,2.333333333333333,High,Low,Medium,Medium,Low,76,69,39,4,0,1.3592623e-05
1447,Jocelyn,Jackson,2022-05-13,2022-09-12,Technical Officer,Judith Ryan,jocelyn.jackson@bilearner.com,Faculty of Engineering,Active,Full-Time,Involuntary,1963-07-07,RTS-Technical Officer,Female,3,2000,2022-10-25,1,3,3,Professional,4.066666666666666,2022.0,9.0,2022-09,<1yr,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,2.333333333333333,Medium,Low,Medium,Medium,Low,61,64,44,1,1,0.999316
1448,Jocelyn,Kline,2019-02-11,,Senior Lecturer,Elizabeth Burton,jocelyn.kline@bilearner.com,Faculty of Medicine,Active,Part-Time,Unk,1958-04-25,Senior Lecturer,Female,3,3623,2022-12-04,2,2,5,Academic,76.23333333333333,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.0,Medium,Low,Low,High,Medium,67,67,32,4,0,0.0001810086
1449,Jocelyn,Valentine,2019-05-24,,Senior Research Officer,Stephanie Bridges,jocelyn.valentine@bilearner.com,Faculty of Medicine,Active,Contract,Unk,1941-08-30,RTS-Senior Research Officer,Female,3,2022,2022-11-11,5,3,5,Professional,72.83333333333333,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,4.333333333333333,Medium,High,Medium,High,High,83,60,36,4,0,4.707016e-05
1450,Joe,Fletcher,2020-11-09,2023-07-17,Senior Coordinator,Amanda Hayden,joe.fletcher@bilearner.com,Faculty of Arts,Voluntarily Terminated,Full-Time,Resignation,1989-01-25,Student Services-Senior Coordinator,Male,3,1021,2023-03-09,5,1,4,Professional,32.666666666666664,2023.0,7.0,2023-07,1-3yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,3.333333333333333,Medium,High,Low,High,Medium,36,76,31,2,0,0.006613654
1451,Joe,Smith,2021-12-04,2022-01-07,Research Fellow,Caroline Little,joe.smith@bilearner.com,Faculty of Medicine,Active,Contract,Involuntary,1996-01-23,Research Fellow,Male,3,1972,2023-03-15,2,2,3,Academic,1.1333333333333333,2022.0,1.0,2022-01,<1yr,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,2.333333333333333,Medium,Low,Low,Medium,Low,29,66,25,1,1,0.9999149
1452,Joe,South,2022-05-14,2022-10-21,Senior Lecturer,Robin Wilson,joe.south@bilearner.com,Faculty of Engineering,Active,Part-Time,Involuntary,1958-03-11,Senior Lecturer,Male,3,3811,2023-05-18,1,1,1,Academic,5.333333333333333,2022.0,10.0,2022-10,<1yr,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,1.0,Medium,Low,Low,Low,Low,67,67,32,1,1,0.999607
1453,Joel,Bowen,2019-02-28,2023-06-01,Research Fellow,Carol Ingram,joel.bowen@bilearner.com,Faculty of Medicine,Voluntarily Terminated,Part-Time,Involuntary,1963-08-01,Research Fellow,Male,4,2193,2023-07-10,2,2,3,Academic,51.8,2023.0,6.0,2023-06,3-5yrs,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,2.333333333333333,High,Low,Low,Medium,Low,61,66,25,3,1,0.71955293
1454,Joel,Eaton,2020-09-15,2023-06-24,Manager,Amber Gutierrez,joel.eaton@bilearner.com,Faculty of Medicine,Active,Contract,Involuntary,1971-05-30,RTS-Manager,Male,3,1523,2022-09-20,4,4,3,Professional,33.733333333333334,2023.0,6.0,2023-06,1-3yrs,Terminated,Terminated,Involuntary Departure,0,1,0,0,1,0,3.6666666666666665,Medium,High,High,Medium,Medium,54,50,18,2,1,0.7913193
1455,Joel,Hanson,2020-01-19,,Research Officer,Jennifer Campbell,joel.hanson@bilearner.com,Faculty of Engineering,Active,Part-Time,Unk,1960-01-27,RTS-Research Officer,Female,4,2105,2023-07-24,3,4,2,Professional,64.83333333333333,Active,Active,,5-10yrs,Active,Active,Active,0,0,1,0,0,1,3.0,High,Medium,High,Low,Medium,65,54,26,4,0,0.0034164411
1456,Joel,Koch,2021-07-30,,Officer,Andrea Morales,joel.koch@bilearner.com,Faculty of Engineering,Active,Full-Time,Unk,1949-04-21,Student Services-Officer,Female,5,2148,2023-06-12,1,1,2,Professional,46.23333333333333,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,1.3333333333333333,High,Low,Low,Low,Low,76,75,19,3,0,0.029517105
1457,Joel,Mcmillan,2023-04-26,2023-06-22,Research Fellow,Peter Harvey,joel.mcmillan@bilearner.com,Faculty of Engineering,Active,Full-Time,Voluntary,1998-10-17,Research Fellow,Female,2,3498,2023-06-19,3,3,4,Academic,1.9,2023.0,6.0,2023-06,<1yr,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,3.333333333333333,Low,Medium,Medium,High,Medium,26,66,25,1,1,0.9998553
1458,Joel,Spence,2022-02-12,2022-09-22,Lecturer,Norma Parker,joel.spence@bilearner.com,Faculty of Medicine,Active,Part-Time,Voluntary,1980-07-01,Lecturer,Female,4,2923,2023-05-06,5,1,2,Academic,7.4,2022.0,9.0,2022-09,<1yr,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,2.6666666666666665,High,High,Low,Low,Low,44,37,16,1,1,0.99919075
1459,Joelle,Burke,2022-07-02,,Assistant Lecturer,Joshua Vasquez,joelle.burke@bilearner.com,Faculty of Medicine,Active,Full-Time,Unk,1987-05-05,Assistant Lecturer,Female,3,1110,2023-02-23,1,1,4,Academic,35.0,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,2.0,Medium,Low,Low,High,Low,38,8,5,2,0,0.21685551
1460,Joey,Alvarez,2023-05-08,,Associate Professor,Juan Spencer,joey.alvarez@bilearner.com,Faculty of Engineering,Active,Full-Time,Unk,1993-02-11,Associate Professor,Female,3,1556,2022-10-07,4,5,2,Academic,24.666666666666668,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,3.6666666666666665,Medium,High,High,Low,Medium,32,9,6,2,0,0.08249867
1461,Joey,Montes,2022-06-26,,Research Fellow,Melinda Brown,joey.montes@bilearner.com,Faculty of Engineering,Active,Contract,Unk,1942-02-18,Research Fellow,Female,3,2036,2023-03-18,4,3,4,Academic,35.2,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,3.6666666666666665,Medium,High,Medium,High,Medium,83,66,25,2,0,0.025465367
1462,Johan,Sosa,2021-01-16,,Specialist,Pamela Guzman,johan.sosa@bilearner.com,Faculty of Medicine,Active,Part-Time,Unk,1972-12-13,RTS-Specialist,Female,3,1541,2022-12-26,1,4,1,Professional,52.73333333333333,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,2.0,Medium,Low,High,Low,Low,52,63,42,3,0,0.0048410683
1463,Johan,Willis,2022-09-20,,Assistant Lecturer,John Clark MD,johan.willis@bilearner.com,Faculty of Arts,Active,Part-Time,Unk,1980-12-21,Assistant Lecturer,Male,3,1344,2022-08-23,1,4,5,Academic,32.333333333333336,Active,Active,,1-3yrs,Active,Active,Active,0,0,1,0,0,1,3.333333333333333,Medium,Low,High,High,Medium,44,8,5,2,0,0.29828313
1464,John,Bentley,2018-11-23,2021-09-27,Senior Research Fellow,Lynn Lewis,john.bentley@bilearner.com,Faculty of Engineering,Future Start,Part-Time,Voluntary,1998-02-23,Senior Research Fellow,Female,3,1597,2023-07-23,2,1,4,Academic,34.63333333333333,2021.0,9.0,2021-09,1-3yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,2.333333333333333,Medium,Low,Low,High,Low,27,68,35,2,1,0.78109926
1465,John,Forbes,2021-10-16,,Senior Officer,Crystal Mahoney,john.forbes@bilearner.com,Faculty of Engineering,Active,Full-Time,Unk,1957-12-13,Administration-Senior Officer,Male,2,2330,2022-09-11,3,4,5,Professional,43.63333333333333,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,4.0,Low,Medium,High,High,High,67,7,34,3,0,0.02603588
1466,John,Kretschmer,2018-12-25,2019-03-11,Research Fellow,Robert Gonzalez,john.kretschmer@bilearner.com,Faculty of Medicine,Active,Contract,Voluntary,1981-02-26,Research Fellow,Male,3,1397,2023-03-31,3,2,3,Academic,2.533333333333333,2019.0,3.0,2019-03,<1yr,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,2.6666666666666665,Medium,Medium,Low,Medium,Low,44,66,25,1,1,0.99945873
1467,John,Smith,2019-12-24,2022-06-12,Officer,Emily Gaines,john.smith@bilearner.com,Faculty of Medicine,Active,Full-Time,Voluntary,1977-08-16,Administration-Officer,Male,3,1932,2023-01-17,5,5,2,Professional,30.03333333333333,2022.0,6.0,2022-06,1-3yrs,Terminated,Terminated,Voluntary Departure,1,0,0,0,1,0,4.0,Medium,High,High,Low,High,47,5,19,2,1,0.90788335
1468,Johnathan,Harmon,2021-03-04,,Professor,Steven Brown,johnathan.harmon@bilearner.com,Faculty of Medicine,Active,Part-Time,Unk,1981-10-24,Professor,Female,5,3116,2023-03-18,2,1,4,Academic,51.16666666666666,Active,Active,,3-5yrs,Active,Active,Active,0,0,1,0,0,1,2.333333333333333,High,Low,Low,High,Low,43,45,20,3,0,0.08189813
